WAFERID,LOTID,WAFERNO,LOTTYPE,EVENTTIME,MATERIALID,SLOTNO,NETDIE,PRODCTGROUP,CATEGORY,EQPNAME,COMMENT,BINTOTAL,BIN00,BIN01,BIN02,BIN03,BIN04,BIN05,BIN06,BIN07,BIN08,BIN09,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30
NAGBJ0G26,NAGBJ0G20,A1DF99,A,2022-02-25 07:56:15,SW742AX40F05,23,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7828,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G27,NAGBJ0G20,A1DF9A,A,2022-02-25 07:56:15,SW742AX40F05,22,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7837,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G28,NAGBJ0G20,A1DF9B,A,2022-02-25 07:56:15,SW742AX40F05,21,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7829,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G29,NAGBJ0G20,A1DF9C,A,2022-02-25 07:56:15,SW742AX40F05,20,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7833,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2A,NAGBJ0G20,A1DF9D,A,2022-02-25 07:56:15,SW742AX40F05,19,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7832,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2B,NAGBJ0G20,A1DF9E,A,2022-02-25 07:56:15,SW742AX40F05,18,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7837,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2C,NAGBJ0G20,A1DF9F,A,2022-02-25 07:56:15,SW742AX40F05,17,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7834,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2D,NAGBJ0G20,A1DF9G,A,2022-02-25 07:56:15,SW742AX40F05,16,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7827,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2E,NAGBJ0G20,A1DF9H,A,2022-02-25 07:56:15,SW742AX40F05,15,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7838,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2F,NAGBJ0G20,A1DF9I,A,2022-02-25 07:56:15,SW742AX40F05,14,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7828,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2G,NAGBJ0G20,A1DF9J,A,2022-02-25 07:56:15,SW742AX40F05,2,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7825,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2H,NAGBJ0G20,A1DF9K,A,2022-02-25 07:56:15,SW742AX40F05,1,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7838,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2I,NAGBJ0G20,A1DF9L,A,2022-02-25 07:56:15,SW742AX40F05,9,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7841,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2J,NAGBJ0G20,A1DF9M,A,2022-02-25 07:56:15,SW742AX40F05,8,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7821,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2K,NAGBJ0G20,A1DF9N,A,2022-02-25 07:56:15,SW742AX40F05,7,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7831,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2L,NAGBJ0G20,A1DF9O,A,2022-02-25 07:56:15,SW742AX40F05,6,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7823,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2M,NAGBJ0G20,A1DF9P,A,2022-02-25 07:56:15,SW742AX40F05,5,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7796,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2N,NAGBJ0G20,A1DF9Q,A,2022-02-25 07:56:15,SW742AX40F05,4,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7822,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGBJ0G2O,NAGBJ0G20,A1DF9R,A,2022-02-25 07:56:15,SW742AX40F05,3,6757,TC-WLP,TC_MOLD,외관검사기#8, ,7860,7817,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E51,NBGBJ0E50,C0NX78,B,2022-02-25 09:05:35,SWG42ASE0F02,1,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9969,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E52,NBGBJ0E50,C0NX79,B,2022-02-25 09:05:35,SWG42ASE0F02,2,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9900,82,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E53,NBGBJ0E50,C0NX7A,B,2022-02-25 09:05:35,SWG42ASE0F02,3,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9972,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E54,NBGBJ0E50,C0NX7B,B,2022-02-25 09:05:35,SWG42ASE0F02,4,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9979,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E55,NBGBJ0E50,C0NX7C,B,2022-02-25 09:05:35,SWG42ASE0F02,5,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9950,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E56,NBGBJ0E50,C0NX7D,B,2022-02-25 09:05:35,SWG42ASE0F02,6,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9984,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E57,NBGBJ0E50,C0NX7E,B,2022-02-25 09:05:35,SWG42ASE0F02,7,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9981,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E58,NBGBJ0E50,C0NX7F,B,2022-02-25 09:05:35,SWG42ASE0F02,8,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9978,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E59,NBGBJ0E50,C0NX7G,B,2022-02-25 09:05:35,SWG42ASE0F02,9,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9984,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5A,NBGBJ0E50,C0NX7H,B,2022-02-25 09:05:35,SWG42ASE0F02,10,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9976,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5B,NBGBJ0E50,C0NX7I,B,2022-02-25 09:05:35,SWG42ASE0F02,11,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9989,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5C,NBGBJ0E50,C0NX7J,B,2022-02-25 09:05:35,SWG42ASE0F02,12,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9989,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5D,NBGBJ0E50,C0NX7K,B,2022-02-25 09:05:35,SWG42ASE0F02,13,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9988,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5E,NBGBJ0E50,C0NX7L,B,2022-02-25 09:05:35,SWG42ASE0F02,14,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9985,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5F,NBGBJ0E50,C0NX7M,B,2022-02-25 09:05:35,SWG42ASE0F02,15,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9970,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5G,NBGBJ0E50,C0NX7N,B,2022-02-25 09:05:35,SWG42ASE0F02,16,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9982,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5H,NBGBJ0E50,C0NX7O,B,2022-02-25 09:05:35,SWG42ASE0F02,17,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9983,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5I,NBGBJ0E50,C0NX7P,B,2022-02-25 09:05:35,SWG42ASE0F02,18,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9989,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5J,NBGBJ0E50,C0NX7Q,B,2022-02-25 09:05:35,SWG42ASE0F02,19,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9990,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5K,NBGBJ0E50,C0NX7R,B,2022-02-25 09:05:35,SWG42ASE0F02,20,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9987,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5L,NBGBJ0E50,C0NX7S,B,2022-02-25 09:05:35,SWG42ASE0F02,21,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9981,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5M,NBGBJ0E50,C0NX7T,B,2022-02-25 09:05:35,SWG42ASE0F02,22,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9990,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5N,NBGBJ0E50,C0NX7U,B,2022-02-25 09:05:35,SWG42ASE0F02,23,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9987,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E5O,NBGBJ0E50,C0NX7V,B,2022-02-25 09:05:35,SWG42ASE0F02,24,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9979,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0931,NBGBG0930,A1DDGG,B,2022-02-25 09:46:18,SX897BH30F03,23,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4166,19,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0932,NBGBG0930,A1DDGH,B,2022-02-25 09:46:18,SX897BH30F03,24,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4171,7,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0933,NBGBG0930,A1DDGI,B,2022-02-25 09:46:18,SX897BH30F03,21,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4156,8,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0934,NBGBG0930,A1DDGJ,B,2022-02-25 09:46:18,SX897BH30F03,20,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4151,12,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0935,NBGBG0930,A1DDGK,B,2022-02-25 09:46:18,SX897BH30F03,18,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4166,5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0936,NBGBG0930,A1DDGL,B,2022-02-25 09:46:18,SX897BH30F03,17,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4171,9,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0937,NBGBG0930,A1DDGM,B,2022-02-25 09:46:18,SX897BH30F03,13,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4171,2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0938,NBGBG0930,A1DDGN,B,2022-02-25 09:46:18,SX897BH30F03,12,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4190,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG0939,NBGBG0930,A1DDGO,B,2022-02-25 09:46:18,SX897BH30F03,8,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4162,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093A,NBGBG0930,A1DDGP,B,2022-02-25 09:46:18,SX897BH30F03,5,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4151,11,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093B,NBGBG0930,A1DDGQ,B,2022-02-25 09:46:18,SX897BH30F03,3,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4159,13,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093C,NBGBG0930,A1DDGR,B,2022-02-25 09:46:18,SX897BH30F03,1,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4148,10,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093D,NBGBG0930,A1DDGS,B,2022-02-25 09:46:18,SX897BH30F03,22,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4218,2,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093E,NBGBG0930,A1DDGT,B,2022-02-25 09:46:18,SX897BH30F03,4,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4190,7,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093F,NBGBG0930,A1DDGU,B,2022-02-25 09:46:18,SX897BH30F03,2,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4178,5,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093G,NBGBG0930,A1DDGV,B,2022-02-25 09:46:18,SX897BH30F03,16,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4187,6,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093H,NBGBG0930,A1DDGW,B,2022-02-25 09:46:18,SX897BH30F03,15,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4146,9,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093I,NBGBG0930,A1DDGX,B,2022-02-25 09:46:18,SX897BH30F03,14,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4158,5,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093J,NBGBG0930,A1DDGY,B,2022-02-25 09:46:18,SX897BH30F03,11,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4175,9,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093K,NBGBG0930,A1DDGZ,B,2022-02-25 09:46:18,SX897BH30F03,10,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4167,8,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093L,NBGBG0930,A1DDH0,B,2022-02-25 09:46:18,SX897BH30F03,9,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,3393,38,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093M,NBGBG0930,A1DDH1,B,2022-02-25 09:46:18,SX897BH30F03,7,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4184,5,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093N,NBGBG0930,A1DDH2,B,2022-02-25 09:46:18,SX897BH30F03,6,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4156,9,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBG093O,NBGBG0930,A1DDH3,B,2022-02-25 09:46:18,SX897BH30F03,19,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4142,9,146,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
NBGBE0D21,NBGBE0D20,B1JGZJ,B,2022-02-25 09:46:45,SX897BH30F03,7,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4085,6,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D22,NBGBE0D20,B1JGZK,B,2022-02-25 09:46:45,SX897BH30F03,9,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4061,9,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D23,NBGBE0D20,B1JGZL,B,2022-02-25 09:46:45,SX897BH30F03,10,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4089,4,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D24,NBGBE0D20,B1JGZM,B,2022-02-25 09:46:45,SX897BH30F03,12,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4099,8,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D25,NBGBE0D20,B1JGZN,B,2022-02-25 09:46:45,SX897BH30F03,14,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4115,1,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D26,NBGBE0D20,B1JGZO,B,2022-02-25 09:46:45,SX897BH30F03,15,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4062,8,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D27,NBGBE0D20,B1JGZP,B,2022-02-25 09:46:45,SX897BH30F03,17,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4054,8,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D28,NBGBE0D20,B1JGZQ,B,2022-02-25 09:46:45,SX897BH30F03,16,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4114,15,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D29,NBGBE0D20,B1JGZR,B,2022-02-25 09:46:45,SX897BH30F03,21,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4061,8,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2A,NBGBE0D20,B1JGZS,B,2022-02-25 09:46:45,SX897BH30F03,23,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4070,8,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2B,NBGBE0D20,B1JGZT,B,2022-02-25 09:46:45,SX897BH30F03,24,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4127,5,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2C,NBGBE0D20,B1JGZU,B,2022-02-25 09:46:45,SX897BH30F03,18,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4168,2,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2D,NBGBE0D20,B1JGZV,B,2022-02-25 09:46:45,SX897BH30F03,22,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4102,2,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2E,NBGBE0D20,B1JGZW,B,2022-02-25 09:46:45,SX897BH30F03,3,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4088,3,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2F,NBGBE0D20,B1JGZX,B,2022-02-25 09:46:45,SX897BH30F03,5,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,3804,8,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2G,NBGBE0D20,B1JGZY,B,2022-02-25 09:46:45,SX897BH30F03,6,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4105,3,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2H,NBGBE0D20,B1JGZZ,B,2022-02-25 09:46:45,SX897BH30F03,8,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4111,2,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2I,NBGBE0D20,B1JH00,B,2022-02-25 09:46:45,SX897BH30F03,11,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4071,14,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2J,NBGBE0D20,B1JH01,B,2022-02-25 09:46:45,SX897BH30F03,13,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4071,2,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2K,NBGBE0D20,B1JH02,B,2022-02-25 09:46:45,SX897BH30F03,19,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4069,5,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2L,NBGBE0D20,B1JH03,B,2022-02-25 09:46:45,SX897BH30F03,20,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4122,4,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2M,NBGBE0D20,B1JH04,B,2022-02-25 09:46:45,SX897BH30F03,2,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,3955,4,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2N,NBGBE0D20,B1JH05,B,2022-02-25 09:46:45,SX897BH30F03,4,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4071,13,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBE0D2O,NBGBE0D20,B1JH06,B,2022-02-25 09:46:45,SX897BH30F03,1,4082,TC-CSP,TC_DPX,외관검사기#8,PR 잔류 수율 저하 공정 진행,4298,4018,8,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E61,NBGBJ0E60,C0NX7W,B,2022-02-25 10:20:18,SWG42ASE0F02,22,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9982,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E62,NBGBJ0E60,C0NX7X,B,2022-02-25 10:20:18,SWG42ASE0F02,19,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9985,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E63,NBGBJ0E60,C0NX7Y,B,2022-02-25 10:20:18,SWG42ASE0F02,20,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9978,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E64,NBGBJ0E60,C0NX7Z,B,2022-02-25 10:20:18,SWG42ASE0F02,23,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9979,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E65,NBGBJ0E60,C0NX80,B,2022-02-25 10:20:18,SWG42ASE0F02,21,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9986,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E66,NBGBJ0E60,C0NX81,B,2022-02-25 10:20:18,SWG42ASE0F02,24,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9986,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E67,NBGBJ0E60,C0NX82,B,2022-02-25 10:20:18,SWG42ASE0F02,4,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9989,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E68,NBGBJ0E60,C0NX83,B,2022-02-25 10:20:18,SWG42ASE0F02,10,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9982,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E69,NBGBJ0E60,C0NX84,B,2022-02-25 10:20:18,SWG42ASE0F02,2,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9977,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6A,NBGBJ0E60,C0NX85,B,2022-02-25 10:20:18,SWG42ASE0F02,3,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9985,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6B,NBGBJ0E60,C0NX86,B,2022-02-25 10:20:18,SWG42ASE0F02,5,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9986,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6C,NBGBJ0E60,C0NX87,B,2022-02-25 10:20:18,SWG42ASE0F02,1,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9942,7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6D,NBGBJ0E60,C0NX88,B,2022-02-25 10:20:18,SWG42ASE0F02,6,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9841,51,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6E,NBGBJ0E60,C0NX89,B,2022-02-25 10:20:18,SWG42ASE0F02,7,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9951,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6F,NBGBJ0E60,C0NX8A,B,2022-02-25 10:20:18,SWG42ASE0F02,9,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9991,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6G,NBGBJ0E60,C0NX8B,B,2022-02-25 10:20:18,SWG42ASE0F02,8,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9961,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6H,NBGBJ0E60,C0NX8C,B,2022-02-25 10:20:18,SWG42ASE0F02,16,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9725,81,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGBJ0E6I,NBGBJ0E60,C0NX8D,B,2022-02-25 10:20:18,SWG42ASE0F02,15,8622,TC-WLP,TC_MOLD,외관검사기#8, ,9992,9977,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
